mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2726555824279785,0.01600097321796312,0.07886157035827637,0.00826928491641396,,log2,1,10,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-401.0324751839042,-513.0839664342366,-1558.5547719226272,-1100.0998935606406,-390.7189498871236,-792.6980113977063,463.50956130169476,306
0.682446813583374,0.0315605771086559,0.11493954658508301,0.006926142492801017,,log2,1,10,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-386.3794013875636,-495.179660190467,-1557.0328713028023,-1112.0953035537998,-314.67657939099666,-773.0727631651259,482.9934012106645,214
1.0363464832305909,0.020455809408244638,0.14969854354858397,0.009532653366044815,,log2,1,10,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 500}",-387.8702363035802,-486.02432145561494,-1564.3592431782984,-1127.8296537240524,-318.6467386350984,-776.9460386593289,487.686895434755,231
0.32820496559143064,0.051108512714205884,0.07369613647460938,0.005879534211729354,,log2,2,2,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-321.20821218080494,-472.22267442390114,-1523.1956208618114,-1031.731560235214,-469.73606249310285,-763.618826038967,450.7432290365133,152
0.645213270187378,0.048480103019977586,0.11664514541625977,0.010568512761734554,,log2,2,2,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-318.08476539120016,-475.7431953952618,-1499.2611947990686,-1071.7550717816155,-437.74351324944024,-760.5175481233173,452.46817533021425,142
1.0934840202331544,0.018857540135508243,0.1580899715423584,0.016543837178123123,,log2,2,2,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}",-321.06076787570373,-472.13388630576367,-1501.7825632643999,-1085.797230794544,-455.0522706410381,-767.1653437762899,452.69330954892877,168
0.2879843235015869,0.020237258034942102,0.07791013717651367,0.015971248030583116,,log2,2,5,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",-347.002290213997,-470.0267322554268,-1514.7459118224006,-1075.5756722493995,-440.72950914222,-769.6160231366888,452.84706192068376,190
0.6680946350097656,0.008239027212437822,0.1256728172302246,0.017386141659011308,,log2,2,5,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-330.8971435475132,-471.040714606091,-1500.359559415021,-1080.0268198109375,-398.43019910268964,-756.1508872964505,458.00323475373966,133
1.0912054538726808,0.07651722468653557,0.20582804679870606,0.0707070111724129,,log2,2,5,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 500}",-331.8607959418689,-473.3400075722492,-1501.876474246047,-1086.1065773660307,-429.66601329139087,-764.5699736835173,454.14082653485457,158
0.2719408988952637,0.016466579576122076,0.09975924491882324,0.03498734357520506,,log2,2,10,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-398.9420460461845,-489.91180906086197,-1589.3215528300445,-1102.026221378759,-367.66610898148855,-789.5735476594677,481.1693172954924,283
